VariationID,first_date,first_bucket,latest_date,latest_bucket
946396,2021-09-01,VUS,2022-05-31,VUS
946397,2019-06-04,P,2019-06-04,P
946528,2019-08-06,VUS,2019-08-06,VUS
946581,2019-07-15,VUS,2024-01-04,VUS
946604,2022-05-24,VUS,2024-10-29,VUS
946930,2019-06-13,VUS,2025-08-09,VUS
946983,2020-09-16,VUS,2024-07-30,VUS
947081,2024-03-02,VUS,2025-08-04,VUS
947460,2023-09-21,P,2023-09-21,P
947780,2021-08-27,VUS,2021-08-27,VUS
947974,2022-05-27,VUS,2024-05-21,VUS
948126,2022-03-01,VUS,2026-01-29,VUS
948237,2022-06-09,VUS,2022-06-09,VUS
948469,2021-05-07,VUS,2022-06-27,VUS
948651,2023-10-03,VUS,2023-10-03,VUS
948690,2021-07-13,VUS,2024-05-01,VUS
949124,2019-12-14,VUS,2026-01-19,VUS
949478,2021-10-25,P,2021-10-25,P
949521,2021-07-25,P,2021-07-25,P
949527,2022-01-03,VUS,2025-04-16,VUS
949628,2019-08-21,VUS,2019-08-21,VUS
949658,2024-02-24,VUS,2024-02-24,VUS
949659,2020-09-08,VUS,2025-02-22,VUS
949854,2022-07-26,VUS,2022-07-26,VUS
949949,2022-09-01,P,2022-10-17,P
949984,2021-09-23,VUS,2024-12-16,VUS
950067,2024-06-13,VUS,2024-08-05,VUS
950148,2024-04-15,VUS,2025-09-24,VUS
950504,2022-01-01,P,2024-07-23,P
950643,2022-09-06,VUS,2024-05-20,VUS
950654,2022-08-31,VUS,2022-08-31,VUS
950656,2021-03-20,VUS,2021-03-20,VUS
951064,2024-04-16,VUS,2025-11-15,VUS
951173,2018-05-30,P,2025-04-01,P
951284,2024-06-23,VUS,2026-01-24,VUS
951359,2021-08-26,VUS,2024-05-24,VUS
951505,2025-09-04,LB,2025-09-04,LB
951712,2020-01-28,VUS,2025-11-11,VUS
951714,2022-02-02,VUS,2024-11-18,VUS
951910,2022-11-01,LP,2022-11-01,LP
952390,2020-08-26,VUS,2020-08-26,VUS
952982,2021-12-14,VUS,2024-04-11,VUS
953213,2024-02-24,VUS,2024-04-26,VUS
953267,2021-06-23,P,2021-06-23,P
953432,2019-10-28,P,2019-10-28,P
953449,2019-11-13,VUS,2019-11-13,VUS
953767,2021-09-17,VUS,2023-12-04,VUS
953779,2024-09-23,VUS,2024-09-23,VUS
953794,2019-09-30,VUS,2019-09-30,VUS
953822,2020-10-01,VUS,2024-04-16,VUS
953894,2023-01-15,P,2023-01-15,P
953905,2025-10-13,VUS,2025-10-13,VUS
953913,2020-07-22,VUS,2024-12-16,VUS
953999,2021-03-02,VUS,2024-12-17,VUS
954009,2020-12-18,VUS,2022-06-04,VUS
954071,2019-08-28,VUS,2023-10-14,VUS
954153,2022-07-19,VUS,2022-07-19,VUS
954309,2024-02-24,VUS,2024-02-24,VUS
954317,2021-10-07,VUS,2022-07-19,VUS
954408,2023-05-31,P,2023-07-10,P
954435,2022-09-12,VUS,2022-09-12,VUS
954444,2021-10-07,VUS,2023-08-10,VUS
954456,2021-08-31,VUS,2025-10-22,VUS
954508,2019-10-13,VUS,2019-10-13,VUS
954523,2024-02-19,VUS,2024-06-03,VUS
954577,2022-03-29,VUS,2022-03-29,VUS
954652,2021-12-28,VUS,2022-07-26,VUS
954707,2022-07-05,VUS,2022-07-05,VUS
954766,2021-09-01,VUS,2025-09-22,VUS
954914,2018-09-27,VUS,2026-01-12,VUS
954969,2019-08-21,VUS,2023-03-10,VUS
954988,2022-01-05,VUS,2025-10-13,VUS
955052,2022-11-15,VUS,2025-06-22,VUS
955126,2020-09-16,VUS,2024-03-22,VUS
955130,2024-01-29,VUS,2024-01-29,VUS
955329,2022-10-24,VUS,2022-10-24,VUS
955345,2022-07-11,VUS,2024-04-20,VUS
955373,2022-05-15,VUS,2025-03-22,VUS
955522,2022-10-13,VUS,2022-10-13,VUS
955544,2022-10-05,VUS,2022-10-05,VUS
955801,2022-06-26,P,2022-06-26,P
955881,2024-12-02,VUS,2024-12-02,VUS
955951,2022-03-10,VUS,2022-03-10,VUS
955954,2022-09-29,VUS,2023-10-13,VUS
955976,2021-08-24,VUS,2021-08-24,VUS
956006,2021-11-03,VUS,2021-11-03,VUS
956008,2024-02-24,VUS,2024-02-24,VUS
956381,2019-08-02,VUS,2024-03-11,VUS
956617,2021-06-24,LB,2025-12-26,LB
956622,2020-07-30,VUS,2025-12-04,VUS
956666,2024-03-05,VUS,2025-06-12,VUS
956717,2024-04-25,VUS,2024-04-25,VUS
956774,2019-10-31,VUS,2019-10-31,VUS
956776,2019-10-31,VUS,2025-07-01,VUS
956782,2022-03-10,VUS,2022-03-10,VUS
956786,2022-05-10,VUS,2025-11-05,VUS
956910,2019-08-01,VUS,2025-06-24,VUS
957076,2022-07-25,VUS,2022-07-25,VUS
957142,2022-09-19,VUS,2025-12-08,VUS
957160,2022-03-10,VUS,2022-03-10,VUS
957231,2025-01-15,P,2025-09-10,P
957350,2025-03-17,VUS,2025-03-17,VUS
957478,2022-04-05,VUS,2023-07-14,VUS
957490,2019-10-14,VUS,2019-10-14,VUS
957522,2020-03-02,VUS,2022-04-04,VUS
957525,2023-10-22,VUS,2023-10-22,VUS
957571,2022-03-10,VUS,2022-08-09,VUS
957702,2024-11-11,VUS,2024-11-11,VUS
957732,2024-10-23,VUS,2024-10-23,VUS
957764,2021-08-30,VUS,2021-08-30,VUS
957785,2020-11-10,VUS,2024-09-06,VUS
957788,2022-06-13,VUS,2022-06-13,VUS
957827,2021-09-09,LP,2022-08-04,LP
957956,2019-10-15,VUS,2019-10-15,VUS
957996,2021-09-08,VUS,2021-09-08,VUS
958024,2022-01-03,VUS,2024-06-16,VUS
958164,2021-08-31,VUS,2025-01-20,VUS
958349,2024-03-05,VUS,2024-03-05,VUS
958497,2019-10-24,VUS,2019-10-24,VUS
958526,2025-03-17,VUS,2025-03-17,VUS
958715,2020-05-20,VUS,2024-09-23,VUS
958759,2022-04-01,LP,2025-02-20,LP
958774,2022-08-16,VUS,2022-08-16,VUS
958865,2019-11-07,VUS,2019-11-07,VUS
958932,2022-06-03,VUS,2025-08-28,VUS
958951,2021-08-25,VUS,2023-12-09,VUS
959022,2022-05-30,VUS,2024-08-31,VUS
959068,2022-08-09,VUS,2025-01-24,VUS
959076,2020-07-02,VUS,2022-10-04,VUS
959128,2022-01-07,P,2022-01-07,P
959154,2022-06-13,VUS,2022-06-13,VUS
959155,2022-11-08,VUS,2022-11-08,VUS
959307,2021-06-25,VUS,2024-02-27,VUS
959343,2025-04-16,P,2025-04-16,P
959443,2022-07-18,VUS,2022-07-18,VUS
959559,2022-08-23,VUS,2022-08-23,VUS
959829,2020-01-17,VUS,2024-06-05,VUS
959979,2022-07-11,VUS,2022-07-11,VUS
960022,2021-04-08,LP,2025-06-13,LP
960492,2022-02-09,VUS,2022-07-19,VUS
960708,2020-09-29,VUS,2021-08-28,VUS
960722,2021-09-27,VUS,2025-08-21,VUS
960760,2024-04-25,VUS,2024-04-25,VUS
960814,2024-09-29,VUS,2024-09-29,VUS
960868,2019-07-07,VUS,2023-12-28,VUS
960920,2022-01-12,VUS,2022-05-14,VUS
960926,2022-02-08,VUS,2022-02-08,VUS
961075,2023-10-22,P,2023-10-22,P
961104,2019-09-16,VUS,2024-09-03,VUS
961105,2020-06-09,VUS,2025-04-03,VUS
961189,2019-09-16,VUS,2019-09-16,VUS
961307,2022-02-04,VUS,2024-05-16,VUS
961321,2024-08-31,VUS,2024-08-31,VUS
961389,2019-08-13,VUS,2021-07-27,VUS
961462,2022-03-04,VUS,2024-03-13,VUS
961597,2022-03-11,VUS,2025-07-21,VUS
961750,2022-10-24,VUS,2022-10-24,VUS
961797,2021-06-18,VUS,2025-10-28,VUS
961928,2019-08-08,VUS,2024-02-20,VUS
962029,2023-04-05,LP,2023-04-05,LP
962285,2022-02-23,VUS,2022-02-23,VUS
962339,2019-09-10,VUS,2023-10-10,VUS
962630,2022-03-07,VUS,2025-07-14,VUS
962631,2021-07-09,VUS,2025-07-14,VUS
962643,2020-03-17,VUS,2024-01-24,VUS
962655,2024-01-02,VUS,2024-09-25,VUS
962671,2021-12-21,P,2021-12-21,P
962704,2022-07-08,VUS,2024-10-25,VUS
962707,2021-12-20,VUS,2024-09-30,VUS
962787,2021-08-12,VUS,2024-06-30,VUS
962974,2023-10-17,VUS,2024-01-20,VUS
962986,2021-04-19,VUS,2024-03-10,VUS
963174,2022-06-03,VUS,2022-06-03,VUS
963177,2022-10-13,VUS,2022-10-13,VUS
963253,2022-04-13,VUS,2022-08-16,VUS
963355,2020-04-20,VUS,2023-11-20,VUS
963415,2023-12-04,VUS,2025-04-07,VUS
963621,2024-10-14,VUS,2024-10-14,VUS
963686,2024-02-23,VUS,2024-02-23,VUS
963718,2021-11-15,VUS,2022-08-23,VUS
963728,2022-01-12,VUS,2023-10-12,VUS
963737,2022-10-04,VUS,2024-06-17,VUS
963751,2023-12-04,VUS,2023-12-04,VUS
963762,2019-09-07,LP,2019-09-07,LP
963763,2022-06-13,VUS,2025-11-10,VUS
963793,2020-02-13,VUS,2022-08-31,VUS
963850,2022-05-10,VUS,2022-09-27,VUS
963875,2022-02-23,VUS,2025-06-07,VUS
964026,2022-07-16,VUS,2024-08-06,VUS
964072,2019-09-16,VUS,2019-09-16,VUS
964078,2020-02-13,VUS,2022-08-21,VUS
964101,2026-01-06,VUS,2026-01-06,VUS
964224,2021-04-22,LP,2021-04-22,LP
964400,2019-10-28,VUS,2019-10-28,VUS
964470,2022-03-04,VUS,2023-06-16,VUS
964472,2019-10-05,VUS,2024-03-26,VUS
964473,2021-03-31,VUS,2022-06-03,VUS
964482,2024-01-24,VUS,2025-01-23,VUS
964484,2024-01-17,VUS,2024-08-12,VUS
964517,2019-08-19,VUS,2019-08-19,VUS
964646,2022-03-28,VUS,2024-10-15,VUS
964647,2025-08-21,VUS,2025-08-21,VUS
964740,2024-05-02,VUS,2024-12-09,VUS
964754,2020-01-17,VUS,2025-02-03,VUS
964757,2020-04-17,VUS,2024-08-04,VUS
964771,2022-07-19,VUS,2022-07-19,VUS
964893,2020-02-13,VUS,2024-02-16,VUS
965173,2025-04-07,P,2025-04-07,P
965275,2020-02-13,VUS,2024-10-26,VUS
965380,2020-11-20,VUS,2024-04-11,VUS
965455,2019-11-03,VUS,2025-01-23,VUS
965697,2023-09-26,VUS,2024-12-15,VUS
965745,2021-04-22,VUS,2021-08-31,VUS
965766,2022-05-14,VUS,2024-07-22,VUS
965932,2021-08-10,VUS,2026-01-14,VUS
965941,2020-08-10,VUS,2024-05-08,VUS
965965,2022-05-19,VUS,2022-08-29,VUS
965972,2020-07-17,VUS,2024-04-25,VUS
966152,2023-02-15,VUS,2024-10-24,VUS
966155,2025-07-30,VUS,2025-07-30,VUS
966166,2022-05-11,VUS,2024-08-12,VUS
966283,2019-11-29,VUS,2019-11-29,VUS
966367,2022-11-01,VUS,2022-11-01,VUS
966453,2020-01-27,VUS,2024-09-30,VUS
966726,2017-05-01,VUS,2024-03-26,VUS
966972,2024-03-18,VUS,2025-02-10,VUS
967099,2022-03-09,VUS,2022-07-19,VUS
967105,2021-10-05,VUS,2024-09-27,VUS
967126,2019-10-04,P,2023-08-29,P
967188,2022-01-06,VUS,2023-11-30,VUS
967225,2020-04-03,VUS,2022-08-16,VUS
967241,2021-09-01,VUS,2021-09-01,VUS
967244,2018-11-09,P,2023-11-24,P
967413,2024-11-26,VUS,2025-01-06,VUS
967498,2024-02-20,VUS,2024-09-04,VUS
967517,2021-09-01,VUS,2025-10-23,VUS
967609,2022-01-07,VUS,2024-09-23,VUS
967617,2016-12-12,VUS,2024-06-04,VUS
967666,2020-03-15,VUS,2024-03-05,VUS
967781,2024-11-18,VUS,2024-11-18,VUS
967797,2019-10-16,VUS,2024-03-20,VUS
967891,2020-02-21,VUS,2024-05-22,VUS
967948,2020-01-24,VUS,2022-10-24,VUS
967979,2022-08-21,VUS,2022-08-21,VUS
968145,2025-08-21,VUS,2025-08-21,VUS
968146,2024-06-12,VUS,2025-08-21,VUS
968161,2021-10-18,P,2021-10-18,P
968286,2019-03-19,VUS,2024-09-06,VUS
968305,2019-10-24,VUS,2019-10-24,VUS
968316,2020-09-16,P,2024-02-24,P
968322,2021-03-16,VUS,2025-07-31,VUS
968343,2021-07-29,VUS,2024-05-14,VUS
968344,2022-08-16,VUS,2024-05-30,VUS
968486,2022-02-09,VUS,2022-02-09,VUS
968582,2020-02-22,VUS,2020-02-22,VUS
968615,2026-01-25,LB,2026-01-25,LB
968795,2022-01-01,VUS,2023-11-27,VUS
968826,2021-12-08,VUS,2023-01-10,VUS
968859,2022-07-30,VUS,2024-09-17,VUS
968861,2021-12-07,VUS,2025-04-01,VUS
968899,2022-02-01,VUS,2022-02-01,VUS
968914,2022-08-21,P,2025-07-24,P
968972,2022-07-25,VUS,2022-07-25,VUS
968982,2024-01-20,VUS,2025-08-11,VUS
969023,2025-06-12,VUS,2025-06-12,VUS
969044,2022-10-20,P,2022-10-20,P
969083,2023-12-11,VUS,2024-05-17,VUS
969165,2019-10-14,VUS,2019-10-14,VUS
969225,2021-08-27,VUS,2025-05-25,VUS
969240,2024-01-15,VUS,2024-09-02,VUS
969342,2022-06-20,VUS,2022-06-20,VUS
969413,2020-05-05,VUS,2024-04-17,VUS
969563,2020-06-05,VUS,2021-08-24,VUS
969726,2019-10-24,VUS,2019-10-24,VUS
969734,2019-11-07,VUS,2019-11-07,VUS
969814,2021-04-11,VUS,2025-08-27,VUS
969822,2020-03-12,VUS,2024-07-10,VUS
969953,2021-11-01,VUS,2022-11-22,VUS
970005,2019-10-26,VUS,2024-06-01,VUS
970043,2022-10-20,VUS,2025-11-17,VUS
970091,2020-02-17,VUS,2021-09-01,VUS
970180,2022-02-09,VUS,2025-08-11,VUS
970382,2022-07-19,VUS,2025-09-01,VUS
970524,2022-09-27,VUS,2023-09-25,VUS
970598,2019-11-11,P,2025-07-24,P
970672,2021-08-28,VUS,2021-08-28,VUS
970802,2024-11-06,VUS,2025-03-17,VUS
970807,2019-11-01,VUS,2019-11-01,VUS
970878,2021-01-21,VUS,2024-10-14,VUS
970944,2020-05-08,VUS,2026-01-19,VUS
971025,2022-03-10,VUS,2022-03-10,VUS
971113,2020-02-26,VUS,2024-06-17,VUS
971187,2021-08-16,VUS,2024-07-09,VUS
971261,2022-08-09,VUS,2022-08-09,VUS
971276,2022-03-21,VUS,2022-10-05,VUS
971363,2020-11-05,VUS,2024-10-16,VUS
971501,2024-10-25,VUS,2024-10-25,VUS
971516,2022-06-13,VUS,2022-06-13,VUS
971538,2021-03-29,VUS,2024-10-01,VUS
971553,2022-07-26,VUS,2022-07-26,VUS
971577,2022-04-18,VUS,2025-08-23,VUS
971587,2023-07-17,VUS,2023-07-17,VUS
971599,2020-09-09,VUS,2021-07-22,VUS
971619,2022-01-27,VUS,2022-10-04,VUS
971684,2020-09-08,VUS,2024-12-02,VUS
971691,2024-04-08,VUS,2024-10-08,VUS
971710,2019-10-28,VUS,2025-08-03,VUS
971736,2020-01-24,VUS,2025-04-25,VUS
971799,2019-09-28,VUS,2019-09-28,VUS
971896,2020-07-29,VUS,2023-01-01,VUS
971964,2022-06-20,VUS,2022-06-20,VUS
972063,2022-04-22,VUS,2024-04-29,VUS
972117,2025-08-21,VUS,2025-08-21,VUS
972140,2025-10-20,LB,2025-10-20,LB
972326,2022-09-06,VUS,2024-04-18,VUS
972421,2023-04-05,VUS,2023-04-05,VUS
972482,2024-10-21,VUS,2024-10-25,VUS
972655,2020-06-09,VUS,2024-04-20,VUS
974369,2018-02-19,P,2022-05-02,P
974370,2020-02-01,P,2020-02-01,P
974371,2018-02-19,P,2022-05-02,P
974395,2020-02-01,P,2024-02-04,P
974418,2020-02-01,P,2020-02-01,P
974436,2020-02-01,LP,2020-02-01,LP
974439,2020-02-01,P,2020-02-01,P
974440,2020-02-01,P,2020-02-01,P
974482,2020-02-01,P,2020-02-01,P
974483,2020-02-01,LP,2020-02-01,LP
974484,2020-02-01,P,2020-02-01,P
974485,2020-02-01,P,2020-02-01,P
974545,2020-02-01,P,2020-02-01,P
974546,2020-02-01,LP,2020-02-01,LP
974552,2020-02-01,P,2020-02-01,P
975660,2019-01-01,LB,2019-01-01,LB
975661,2019-01-01,LB,2019-01-01,LB
976521,2021-12-23,LB,2023-10-29,LB
976729,2017-12-11,LP,2017-12-11,LP
977606,2019-01-01,P,2020-08-03,P
978630,2019-10-16,P,2024-03-12,P
979381,2022-09-08,VUS,2022-09-08,VUS
979385,2020-02-11,VUS,2020-02-11,VUS
979861,2019-08-02,VUS,2019-08-02,VUS
980060,2022-10-11,VUS,2022-10-11,VUS
980469,2020-04-06,P,2020-04-06,P
980573,2019-07-16,P,2019-07-16,P
980663,2020-04-16,VUS,2020-04-16,VUS
982525,2024-04-19,LP,2024-04-19,LP
982526,2022-01-01,P,2024-05-31,P
983005,2019-01-01,VUS,2021-07-01,VUS
983281,2020-09-01,P,2020-09-01,P
983480,2020-10-27,VUS,2022-05-25,VUS
985152,2017-04-06,LP,2022-08-23,LP
986073,2019-01-30,P,2019-01-30,P
986971,2020-10-23,LP,2020-10-23,LP
988122,2018-11-22,VUS,2018-11-22,VUS
988173,2019-07-26,VUS,2025-03-03,VUS
988174,2019-12-20,VUS,2019-12-20,VUS
988199,2017-10-17,LP,2017-10-17,LP
988209,2019-04-30,VUS,2019-04-30,VUS
988261,2012-07-28,LP,2025-07-16,LP
988262,2018-10-25,P,2020-07-22,P
988263,2018-05-30,P,2025-10-20,P
988265,2019-07-23,LP,2019-07-23,LP
989965,2020-11-10,VUS,2020-11-10,VUS
990371,2020-04-24,VUS,2021-10-29,VUS
990680,2020-08-14,VUS,2024-02-14,VUS
990681,2020-04-17,VUS,2025-04-03,VUS
990682,2020-08-14,VUS,2020-08-14,VUS
990683,2020-04-17,VUS,2025-07-10,VUS
990684,2020-04-17,VUS,2020-04-17,VUS
990686,2020-04-17,VUS,2025-03-07,VUS
990687,2020-04-17,VUS,2024-07-22,VUS
991010,2020-04-24,VUS,2022-01-11,VUS
991011,2020-08-27,VUS,2021-11-15,VUS
991012,2020-08-14,VUS,2024-11-04,VUS
991013,2020-04-24,VUS,2024-05-08,VUS
991014,2020-04-24,VUS,2025-04-12,VUS
991016,2020-08-13,VUS,2024-06-21,VUS
991019,2020-04-24,VUS,2024-10-26,VUS
991021,2020-04-24,VUS,2024-05-24,VUS
991022,2020-09-25,VUS,2021-07-09,VUS
991024,2020-04-24,VUS,2025-08-23,VUS
991335,2020-04-17,VUS,2024-05-10,VUS
991336,2019-07-09,LB,2026-01-16,LB
991339,2020-04-17,VUS,2024-08-06,VUS
991340,2020-04-17,VUS,2020-04-17,VUS
991341,2020-08-13,VUS,2020-08-13,VUS
991343,2020-08-13,VUS,2021-08-29,VUS
991344,2020-04-17,VUS,2020-04-17,VUS
991345,2020-04-17,VUS,2025-01-02,VUS
991346,2020-04-17,VUS,2020-04-17,VUS
991347,2020-04-17,VUS,2024-10-15,VUS
991348,2020-04-17,VUS,2020-04-17,VUS
991349,2020-08-14,VUS,2020-08-14,VUS
991350,2020-04-17,VUS,2024-05-09,VUS
991351,2020-04-17,VUS,2020-04-17,VUS
991675,2020-04-17,VUS,2022-08-22,VUS
991676,2020-04-17,VUS,2022-05-09,VUS
991677,2020-04-17,VUS,2024-09-20,VUS
991679,2020-04-17,VUS,2025-05-01,VUS
991680,2020-04-17,VUS,2025-03-05,VUS
991681,2020-04-17,VUS,2020-04-17,VUS
991682,2020-04-17,VUS,2020-04-17,VUS
991683,2020-08-13,VUS,2025-05-17,VUS
991684,2020-04-17,VUS,2025-04-07,VUS
991685,2020-04-17,VUS,2020-04-17,VUS
991686,2020-08-14,VUS,2020-08-14,VUS
992031,2020-04-24,VUS,2023-11-27,VUS
992032,2020-10-26,VUS,2024-04-11,VUS
992033,2020-04-24,VUS,2024-05-06,VUS
992034,2020-04-24,VUS,2020-04-24,VUS
992035,2020-08-13,VUS,2023-08-16,VUS
992037,2020-11-06,VUS,2025-03-25,VUS
992038,2020-08-17,VUS,2025-03-17,VUS
992039,2020-04-24,VUS,2024-09-26,VUS
992042,2020-04-24,VUS,2025-02-17,VUS
992043,2020-04-24,VUS,2024-07-05,VUS
992044,2020-01-21,VUS,2024-02-16,VUS
992045,2020-08-14,VUS,2024-04-10,VUS
992047,2019-07-18,VUS,2024-03-26,VUS
992048,2020-08-19,VUS,2025-03-22,VUS
992429,2020-02-07,P,2022-08-16,P
992430,2020-02-07,P,2020-02-07,P
993032,2020-10-11,P,2024-03-29,P
993537,2020-05-28,LP,2022-01-17,LP
993599,2020-08-24,VUS,2024-11-05,VUS
993600,2020-08-24,VUS,2022-11-28,VUS
993616,2019-08-26,VUS,2019-08-26,VUS
993625,2020-01-28,LB,2025-06-11,LB
994031,2019-09-19,VUS,2022-01-01,VUS
994169,2019-11-08,VUS,2022-10-04,VUS
994220,2020-01-13,LB,2023-11-18,LB
995854,2018-11-01,VUS,2018-11-01,VUS
996117,2021-02-02,LP,2021-02-02,LP
996537,2021-02-08,LP,2025-12-31,LP
997816,2021-02-25,P,2021-02-25,P
997825,2021-02-25,P,2021-02-25,P
998021,2019-05-31,LP,2025-09-26,LP
998396,2021-05-25,VUS,2024-07-11,VUS
998402,2022-06-27,VUS,2024-08-12,VUS
998445,2022-04-24,VUS,2025-09-27,VUS
998779,2021-10-05,VUS,2021-10-05,VUS
998822,2022-02-15,VUS,2022-11-22,VUS
998836,2024-03-08,VUS,2025-01-20,VUS
998846,2021-07-26,VUS,2024-08-14,VUS
998908,2021-04-24,VUS,2021-04-24,VUS
998934,2020-04-29,VUS,2021-09-16,VUS
999112,2020-08-19,VUS,2020-08-19,VUS
999142,2022-03-03,VUS,2024-04-04,VUS
999162,2020-04-30,VUS,2022-01-06,VUS
999353,2024-06-18,VUS,2025-07-07,VUS
999475,2016-12-12,VUS,2025-06-18,VUS
999477,2022-06-27,VUS,2022-06-27,VUS
999519,2022-02-03,VUS,2022-02-03,VUS
999536,2020-03-17,VUS,2024-02-19,VUS
999580,2021-09-16,VUS,2026-01-12,VUS
999659,2020-08-14,VUS,2022-01-07,VUS
999686,2022-04-22,VUS,2024-10-26,VUS
999934,2020-10-21,VUS,2021-10-19,VUS
999958,2021-09-01,VUS,2021-09-01,VUS
1000141,2022-02-08,VUS,2022-02-08,VUS
1000241,2019-11-23,VUS,2022-07-19,VUS
1000391,2022-10-04,VUS,2022-10-04,VUS
1000478,2023-08-30,VUS,2024-04-24,VUS
1000506,2020-01-30,VUS,2020-01-30,VUS
1000685,2020-06-01,VUS,2024-06-30,VUS
1000891,2020-10-20,VUS,2024-08-17,VUS
1000954,2022-04-29,VUS,2022-08-10,VUS
1001009,2023-07-10,VUS,2023-07-10,VUS
1001017,2022-02-08,VUS,2022-02-08,VUS
1001232,2022-10-28,VUS,2022-10-28,VUS
1001318,2020-09-09,VUS,2024-02-24,VUS
1001369,2022-02-24,VUS,2022-02-24,VUS
1001422,2022-01-12,VUS,2024-10-08,VUS
1001491,2022-12-06,VUS,2022-12-06,VUS
1001518,2024-05-29,VUS,2025-10-01,VUS
1001579,2022-07-26,VUS,2022-07-26,VUS
1001739,2025-04-16,VUS,2025-04-16,VUS
1001855,2022-02-03,VUS,2025-01-20,VUS
1002076,2023-08-04,VUS,2023-08-04,VUS
1002159,2022-03-03,VUS,2022-03-03,VUS
1002199,2022-06-20,VUS,2022-06-20,VUS
1002330,2022-03-03,VUS,2022-03-03,VUS
1002342,2022-06-13,VUS,2022-06-13,VUS
1002519,2024-04-11,VUS,2025-11-27,VUS
1002619,2020-09-23,VUS,2020-09-23,VUS
1002646,2022-07-19,VUS,2022-07-19,VUS
1002678,2020-03-04,VUS,2022-02-03,VUS
1002704,2022-10-04,VUS,2022-10-04,VUS
1002718,2019-10-04,VUS,2021-08-26,VUS
1002828,2021-03-25,VUS,2021-03-25,VUS
1002851,2020-09-24,VUS,2020-09-24,VUS
1002890,2022-04-25,VUS,2025-11-10,VUS
1002976,2021-07-24,VUS,2022-11-01,VUS
1003014,2022-03-12,VUS,2025-08-05,VUS
1003111,2021-12-09,VUS,2024-01-01,VUS
1003184,2020-10-01,VUS,2020-10-01,VUS
1003200,2021-08-13,VUS,2024-11-11,VUS
1003203,2022-01-05,VUS,2022-11-22,VUS
1003205,2023-12-19,VUS,2025-08-24,VUS
1003346,2021-12-05,VUS,2024-08-23,VUS
1003404,2022-02-02,VUS,2022-10-13,VUS
1003624,2022-02-11,VUS,2022-02-11,VUS
1003644,2022-07-12,VUS,2022-07-12,VUS
1003645,2020-02-14,VUS,2020-02-14,VUS
1003829,2020-07-15,VUS,2020-07-15,VUS
1003982,2020-04-20,VUS,2020-10-10,VUS
1004069,2020-06-02,VUS,2023-12-21,VUS
1004075,2022-01-10,VUS,2022-08-16,VUS
1004123,2022-11-22,VUS,2022-11-22,VUS
1004154,2021-08-24,VUS,2025-05-01,VUS
1004174,2023-12-21,VUS,2024-07-24,VUS
1004216,2020-09-12,VUS,2020-09-12,VUS
1004227,2024-03-27,VUS,2025-11-12,VUS
1004270,2020-10-09,VUS,2020-10-09,VUS
1004338,2022-07-18,VUS,2024-06-24,VUS
1004482,2022-10-17,VUS,2022-10-17,VUS
1004517,2020-03-03,VUS,2023-12-28,VUS
1004541,2022-09-19,VUS,2024-01-09,VUS
1004622,2022-08-03,VUS,2022-08-03,VUS
1004716,2025-09-15,VUS,2025-09-15,VUS
1004967,2021-07-28,VUS,2025-08-11,VUS
1004971,2020-01-06,VUS,2020-01-06,VUS
1005089,2022-11-08,VUS,2022-11-08,VUS
1005319,2022-04-07,VUS,2025-01-23,VUS
1005425,2022-11-08,VUS,2022-11-08,VUS
1005503,2023-10-13,VUS,2023-10-13,VUS
1005552,2020-07-21,VUS,2022-02-18,VUS
1005660,2022-06-12,VUS,2022-06-12,VUS
1005784,2023-08-10,VUS,2023-08-10,VUS
1005874,2020-07-07,VUS,2023-08-11,VUS
1005969,2024-04-09,VUS,2025-12-19,VUS
1006091,2022-10-25,VUS,2024-02-06,VUS
1006159,2019-05-06,VUS,2025-08-26,VUS
1006166,2020-03-26,VUS,2020-03-26,VUS
1006174,2022-04-07,VUS,2022-07-12,VUS
1006450,2019-08-12,VUS,2023-11-27,VUS
1006588,2022-08-23,VUS,2025-09-10,VUS
1006659,2020-08-14,VUS,2020-08-14,VUS
1006754,2021-08-26,VUS,2021-08-26,VUS
1006788,2020-10-03,VUS,2020-10-03,VUS
1006882,2023-10-20,VUS,2024-08-31,VUS
1006913,2020-08-29,VUS,2024-08-16,VUS
1006919,2024-04-11,VUS,2026-01-05,VUS
1006923,2022-08-09,VUS,2024-01-09,VUS
1006995,2025-04-16,VUS,2025-04-16,VUS
1007010,2024-02-16,VUS,2025-03-24,VUS
1007023,2022-11-15,VUS,2023-12-27,VUS
1007039,2022-03-10,VUS,2025-03-03,VUS
1007059,2022-06-20,VUS,2022-06-20,VUS
1007139,2023-01-01,VUS,2024-10-09,VUS
1007223,2020-08-20,VUS,2020-08-20,VUS
1007365,2020-10-08,VUS,2020-10-08,VUS
1007526,2020-08-25,VUS,2020-08-25,VUS
1007622,2022-07-30,VUS,2022-07-30,VUS
1007655,2021-04-01,VUS,2022-07-19,VUS
1007768,2021-08-27,VUS,2023-12-27,VUS
1007814,2021-09-01,VUS,2025-10-15,VUS
1007847,2025-07-28,VUS,2026-01-28,VUS
1008004,2021-08-27,VUS,2021-08-27,VUS
1008056,2023-04-24,VUS,2023-04-24,VUS
1008202,2022-02-24,VUS,2022-02-24,VUS
1008310,2021-08-12,VUS,2021-08-12,VUS
1008319,2021-12-27,VUS,2025-08-12,VUS
1008498,2022-09-01,VUS,2022-09-01,VUS
